datetime_EST,camera_name,vehicle_count_sum,image_count,vehicle_avg
2020-04-27 07:00:00,CAM02007CCTV13,43,79,32.65822784810127
2020-04-27 07:00:00,CAM02009CCTV7,5,84,3.5714285714285716
2020-04-27 07:00:00,CAM02010CCTV11,15,71,12.676056338028168
2020-04-27 07:00:00,CAM02020CCTV24,159,77,123.89610389610388
2020-04-27 07:00:00,CAM02028CCTV32,123,75,98.4
2020-04-27 07:00:00,CAM02033CCTV38,12,79,9.113924050632912
2020-04-27 07:00:00,CAM02037CCTV43,82,84,58.57142857142858
2020-04-27 07:00:00,CAM02038CCTV44,62,77,48.31168831168831
2020-04-27 07:00:00,CAM02039CCTV45,27,76,21.315789473684212
2020-04-27 07:00:00,CAM02040CCTV46,50,71,42.25352112676056
2020-04-27 07:00:00,CAM02042CCTV49,196,78,150.76923076923077
2020-04-27 07:00:00,CAM02046CCTV52,6,70,5.142857142857142
2020-04-27 07:00:00,collegeTwp,202,90,134.66666666666666
2020-04-27 07:00:00,parkArboretum,16,89,10.786516853932584
2020-04-27 08:00:00,CAM02001CCTV2,0,78,0.0
2020-04-27 08:00:00,CAM02002CCTV3,69,77,53.76623376623376
2020-04-27 08:00:00,CAM02003CCTV4,37,74,30.0
2020-04-27 08:00:00,CAM02005CCTV9,3,13,13.846153846153845
2020-04-27 08:00:00,CAM02006CCTV10,0,69,0.0
2020-04-27 08:00:00,CAM02007CCTV13,27,75,21.6
2020-04-27 08:00:00,CAM02009CCTV7,3,85,2.1176470588235294
2020-04-27 08:00:00,CAM02010CCTV11,8,67,7.164179104477612
2020-04-27 08:00:00,CAM02020CCTV24,172,80,129.0
2020-04-27 08:00:00,CAM02028CCTV32,204,74,165.4054054054054
2020-04-27 08:00:00,CAM02033CCTV38,11,76,8.68421052631579
2020-04-27 08:00:00,CAM02037CCTV43,159,84,113.57142857142858
2020-04-27 08:00:00,CAM02038CCTV44,113,77,88.05194805194805
2020-04-27 08:00:00,CAM02039CCTV45,40,79,30.37974683544304
2020-04-27 08:00:00,CAM02040CCTV46,77,78,59.230769230769226
2020-04-27 08:00:00,CAM02042CCTV49,215,78,165.3846153846154
2020-04-27 08:00:00,CAM02046CCTV52,1,72,0.8333333333333334
2020-04-27 08:00:00,collegeTwp,204,88,139.0909090909091
2020-04-27 08:00:00,parkArboretum,9,89,6.067415730337078
2020-04-27 09:00:00,CAM02001CCTV2,3,80,2.25
2020-04-27 09:00:00,CAM02002CCTV3,55,72,45.833333333333336
2020-04-27 09:00:00,CAM02003CCTV4,41,74,33.24324324324324
2020-04-27 09:00:00,CAM02005CCTV9,0,1,0.0
2020-04-27 09:00:00,CAM02006CCTV10,0,75,0.0
2020-04-27 09:00:00,CAM02007CCTV13,39,79,29.620253164556964
2020-04-27 09:00:00,CAM02009CCTV7,5,79,3.79746835443038
2020-04-27 09:00:00,CAM02010CCTV11,12,69,10.434782608695652
2020-04-27 09:00:00,CAM02020CCTV24,173,81,128.14814814814815
2020-04-27 09:00:00,CAM02028CCTV32,206,77,160.5194805194805
2020-04-27 09:00:00,CAM02033CCTV38,6,74,4.864864864864865
2020-04-27 09:00:00,CAM02037CCTV43,115,85,81.17647058823529
2020-04-27 09:00:00,CAM02038CCTV44,103,74,83.51351351351352
2020-04-27 09:00:00,CAM02039CCTV45,68,76,53.684210526315795
2020-04-27 09:00:00,CAM02040CCTV46,108,70,92.57142857142857
2020-04-27 09:00:00,CAM02042CCTV49,225,78,173.07692307692307
2020-04-27 09:00:00,CAM02046CCTV52,7,67,6.26865671641791
2020-04-27 09:00:00,collegeTwp,217,88,147.95454545454547
2020-04-27 09:00:00,parkArboretum,10,88,6.818181818181818
2020-04-27 10:00:00,CAM02001CCTV2,1,74,0.8108108108108107
2020-04-27 10:00:00,CAM02002CCTV3,44,72,36.66666666666667
2020-04-27 10:00:00,CAM02003CCTV4,42,71,35.49295774647887
2020-04-27 10:00:00,CAM02006CCTV10,0,67,0.0
2020-04-27 10:00:00,CAM02007CCTV13,38,73,31.23287671232877
2020-04-27 10:00:00,CAM02009CCTV7,14,76,11.052631578947368
2020-04-27 10:00:00,CAM02010CCTV11,5,72,4.166666666666667
2020-04-27 10:00:00,CAM02020CCTV24,238,82,174.14634146341464
2020-04-27 10:00:00,CAM02028CCTV32,214,81,158.5185185185185
2020-04-27 10:00:00,CAM02033CCTV38,9,73,7.397260273972603
2020-04-27 10:00:00,CAM02037CCTV43,213,85,150.35294117647058
2020-04-27 10:00:00,CAM02038CCTV44,153,75,122.4
2020-04-27 10:00:00,CAM02039CCTV45,63,76,49.73684210526316
2020-04-27 10:00:00,CAM02040CCTV46,121,76,95.52631578947368
2020-04-27 10:00:00,CAM02042CCTV49,183,73,150.4109589041096
2020-04-27 10:00:00,CAM02046CCTV52,5,64,4.6875
2020-04-27 10:00:00,collegeTwp,244,87,168.27586206896552
2020-04-27 10:00:00,parkArboretum,9,86,6.27906976744186
2020-04-27 11:00:00,CAM02001CCTV2,0,81,0.0
2020-04-27 11:00:00,CAM02002CCTV3,32,70,27.428571428571427
2020-04-27 11:00:00,CAM02003CCTV4,63,77,49.090909090909086
2020-04-27 11:00:00,CAM02006CCTV10,0,66,0.0
2020-04-27 11:00:00,CAM02007CCTV13,31,75,24.8
